local_authority_name,year_quarter,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,LGVs,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs,all_motor_vehicles,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_code,easting,northing,latitude,longitude,count_records
Swansea,2001Q3,113.0,391.0,58871.0,709.0,8104.0,1628.0,193.0,102.0,200.0,374.0,153.0,2650.0,70725.0,2001.0,4.0,Wales,W92000004,8.0,W06000011,"267590, 265415, 262900, 265750, 255192","196000, 198860, 199100, 187813","51.646036183, 51.646644229, 51.675018184, 51.672424462, 51.57054008","-3.98291082, -3.942844652, -3.916342842, -4.090853182, -3.946584211",120.0
Swansea,2001Q4,3.0,106.0,35667.0,225.0,6825.0,2151.0,262.0,169.0,360.0,1176.0,372.0,4490.0,47313.0,2001.0,4.0,Wales,W92000004,8.0,W06000011,265300,199340,51.676629933,-3.949533511,24.0
Swansea,2002Q1,27.0,113.0,14804.0,148.0,2255.0,391.0,83.0,157.0,55.0,81.0,91.0,858.0,18178.0,2002.0,4.0,Wales,W92000004,8.0,W06000011,"257000, 268140","200000, 198000","51.662536399, 51.683235237","-4.068943682, -3.908733537",48.0
Swansea,2002Q2,228.0,669.0,118824.0,1482.0,16138.0,2920.0,492.0,316.0,396.0,1110.0,446.0,5680.0,142793.0,2002.0,4.0,Wales,W92000004,8.0,W06000011,"268000, 266530, 258360, 265000, 263080, 250000, 255100, 263895, 263000, 263100","194300, 197670, 201640, 194700, 195065, 192400, 197980, 195000, 188505, 192600, 199260","51.662701355, 51.575399386, 51.614194929, 51.675378776, 51.637094205, 51.662264489, 51.634862842, 51.635677783, 51.615725848, 51.630784597, 51.697591711","-4.095178152, -4.049285819, -3.909876165, -3.951189479, -3.981299876, -3.952076642, -3.967216539, -3.98080048, -3.93263556, -4.166008431, -3.979919358",264.0
Swansea,2002Q3,103.0,598.0,101966.0,886.0,16268.0,3513.0,483.0,395.0,431.0,1322.0,621.0,6765.0,126483.0,2002.0,4.0,Wales,W92000004,8.0,W06000011,"260000, 267590, 265415, 268970, 261680, 255192","196000, 187813, 190000, 198480, 199000, 199100","51.674443416, 51.675018184, 51.667605399, 51.591822384, 51.57054008, 51.646644229","-4.025790574, -3.916342842, -3.998161613, -3.946584211, -4.090853182, -3.896359256",144.0
Swansea,2002Q4,111.0,199.0,40377.0,428.0,6988.0,1548.0,196.0,172.0,279.0,946.0,381.0,3522.0,51514.0,2002.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 265000","193100, 202550","51.620485173, 51.703976263","-4.038993732, -3.951459373",48.0
Swansea,2003Q1,71.0,368.0,60826.0,439.0,10312.0,2129.0,433.0,231.0,243.0,951.0,507.0,4494.0,76439.0,2003.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 257000, 267180, 270480, 261310","197700, 197800, 198000, 192370, 202550","51.6130277, 51.662340719, 51.703976263, 51.662536399, 51.66401023","-4.038993732, -4.068943682, -3.921736108, -4.004437284, -3.874088997",120.0
Swansea,2003Q2,270.0,958.0,138657.0,1688.0,15558.0,2960.0,386.0,160.0,132.0,326.0,181.0,4145.0,161006.0,2003.0,4.0,Wales,W92000004,8.0,W06000011,"264000, 260000, 255810, 259840, 258500, 266530, 262470, 266750, 265000, 266600, 267210, 258360, 264467, 262900, 263895, 263000, 255100, 261150","192000, 200000, 196000, 193988, 188390, 198950, 191880, 201640, 196300, 198990, 192400, 195090, 199350, 197980, 197240, 195065, 192600, 194300","51.62833655, 51.675046722, 51.673471481, 51.635677783, 51.615725848, 51.630784597, 51.697591711, 51.662701355, 51.646036183, 51.609987716, 51.614194929, 51.673171377, 51.681549174, 51.638749444, 51.65646327, 51.607242109, 51.649767186, 51.576900306","-4.049285819, -4.025293508, -4.083614271, -4.024062606, -4.047818312, -4.095178152, -3.951189479, -3.968186811, -3.98291082, -3.929120435, -3.920770474, -3.95949754, -3.928426451, -3.967216539, -3.98080048, -3.93263556, -4.009777454, -3.987549519",432.0
Swansea,2003Q3,220.0,772.0,102948.0,1382.0,15898.0,3237.0,650.0,451.0,323.0,1223.0,706.0,6590.0,127590.0,2003.0,4.0,Wales,W92000004,8.0,W06000011,"268770, 265415, 259850, 260620, 268140, 270000, 265300, 267030, 255192, 249725","200000, 196000, 187813, 191943, 197640, 203880, 193000, 202120, 199340, 193237","51.662461485, 51.676629933, 51.716089802, 51.683235237, 51.618518172, 51.606216057, 51.622199927, 51.702433711, 51.57054008, 51.646644229","-4.014646797, -4.171446935, -4.090853182, -3.908733537, -3.949533511, -3.922206158, -3.900424167, -3.946584211, -4.030128804, -3.880965584",240.0
Swansea,2003Q4,37.0,154.0,28276.0,385.0,3698.0,729.0,137.0,75.0,98.0,201.0,101.0,1341.0,33854.0,2003.0,4.0,Wales,W92000004,8.0,W06000011,"261980, 258060","198000, 198570","51.66792701, 51.663782469","-4.053860165, -3.996989025",48.0
Swansea,2004Q1,162.0,471.0,89460.0,1284.0,10670.0,1740.0,278.0,227.0,136.0,267.0,150.0,2798.0,104683.0,2004.0,4.0,Wales,W92000004,8.0,W06000011,"258500, 265000, 257000, 268140, 270000, 270480, 266330, 261310, 261150","200000, 197640, 197800, 192400, 194000, 192370, 198000, 199350","51.662461485, 51.614194929, 51.681549174, 51.683235237, 51.628890404, 51.66401023, 51.6130277, 51.675046722, 51.662536399","-4.004437284, -4.047818312, -4.068943682, -3.932603211, -3.951189479, -3.880965584, -3.874088997, -4.009777454, -3.908733537",216.0
Swansea,2004Q2,358.0,878.0,119801.0,2146.0,14817.0,1952.0,237.0,118.0,57.0,113.0,74.0,2551.0,140193.0,2004.0,4.0,Wales,W92000004,8.0,W06000011,"260000, 255810, 266530, 258360, 257350, 265000, 263080, 267210, 261680, 264467, 263895, 263000, 255100, 266750","191300, 193988, 195000, 198950, 191880, 201640, 194700, 193100, 196300, 190000, 197980, 197240, 195065, 192600, 194300","51.635677783, 51.615725848, 51.630784597, 51.697591711, 51.662701355, 51.65646327, 51.637094205, 51.591822384, 51.634862842, 51.620485173, 51.602423055, 51.607242109, 51.649767186, 51.62833655, 51.673471481","-4.061154917, -4.083614271, -4.095178152, -4.049285819, -3.979919358, -3.951459373, -3.998161613, -3.920770474, -3.95949754, -3.928426451, -3.967216539, -3.98080048, -3.93263556, -4.025293508, -3.952076642",360.0
Swansea,2004Q3,184.0,332.0,43334.0,792.0,5231.0,710.0,108.0,26.0,24.0,40.0,29.0,937.0,50626.0,2004.0,4.0,Wales,W92000004,8.0,W06000011,"260000, 259840, 268770, 265415, 259850, 250000, 265750, 267030, 255192, 249725","196000, 187813, 188390, 191943, 203880, 202120, 198860, 198480, 193237, 188505","51.606216057, 51.672424462, 51.575399386, 51.716089802, 51.667605399, 51.622199927, 51.576900306, 51.702433711, 51.57054008, 51.646644229","-4.171446935, -4.030128804, -4.166008431, -4.024062606, -4.090853182, -3.922206158, -3.900424167, -3.946584211, -4.025790574, -3.942844652",240.0
Swansea,2004Q4,6.0,186.0,53885.0,340.0,9183.0,2119.0,328.0,338.0,258.0,1261.0,656.0,4960.0,68554.0,2004.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 261980","198000, 202550","51.663782469, 51.703976263","-4.038993732, -3.996989025",48.0
Swansea,2005Q1,18.0,18.0,1849.0,28.0,143.0,88.0,6.0,0.0,0.0,1.0,0.0,95.0,2133.0,2005.0,4.0,Wales,W92000004,8.0,W06000011,257000,198000,51.662536399,-4.068943682,24.0
Swansea,2005Q2,672.0,1894.0,278802.0,2352.0,41466.0,7049.0,1425.0,882.0,652.0,2839.0,1511.0,14358.0,338872.0,2005.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 259840, 260620, 258060, 270480, 264467, 259100, 260000, 266530, 265000, 267180, 258360, 264000, 255810, 258500, 267590, 267210, 265300, 263895, 263000, 266600, 262900, 255100, 266750","191880, 192400, 195090, 196000, 198950, 197800, 201640, 198570, 199340, 203700, 202550, 199350, 199100, 197700, 193988, 196300, 198990, 192600, 197980, 188390, 193000, 197240, 195065, 194300","51.676629933, 51.703976263, 51.673171377, 51.675018184, 51.618518172, 51.614194929, 51.638749444, 51.662340719, 51.65646327, 51.635677783, 51.630784597, 51.66792701, 51.714284391, 51.66401023, 51.607242109, 51.649767186, 51.576900306, 51.62833655, 51.675046722, 51.673471481, 51.646036183, 51.697591711, 51.662701355, 51.615725848","-3.949533511, -4.014646797, -4.025293508, -4.040905113, -4.024062606, -4.095178152, -3.968186811, -3.98291082, -3.921736108, -3.95949754, -3.967216539, -3.98080048, -3.929120435, -3.874088997, -3.920770474, -3.93263556, -4.053860165, -4.083614271, -4.038993732, -4.049285819, -3.951189479, -3.928426451, -4.047818312, -3.916342842",564.0
Swansea,2005Q3,172.0,348.0,70865.0,745.0,11242.0,3402.0,582.0,576.0,345.0,1186.0,796.0,6887.0,90087.0,2005.0,4.0,Wales,W92000004,8.0,W06000011,"268770, 265415, 268970, 259850, 268140, 267030, 255192, 249725","200000, 196000, 187813, 191943, 203880, 202120, 193237, 199000","51.606216057, 51.683235237, 51.674443416, 51.716089802, 51.622199927, 51.702433711, 51.57054008, 51.646644229","-4.030128804, -4.090853182, -3.896359256, -3.922206158, -3.900424167, -3.946584211, -4.171446935, -3.908733537",192.0
Swansea,2005Q4,138.0,105.0,17044.0,298.0,1412.0,189.0,37.0,21.0,8.0,2.0,1.0,258.0,19117.0,2005.0,4.0,Wales,W92000004,8.0,W06000011,262470,192000,51.609987716,-3.987549519,24.0
Swansea,2006Q1,33.0,33.0,4994.0,58.0,472.0,40.0,2.0,3.0,1.0,0.0,0.0,46.0,5603.0,2006.0,4.0,Wales,W92000004,8.0,W06000011,"257000, 261310","198000, 192370","51.662536399, 51.6130277","-4.004437284, -4.068943682",48.0
Swansea,2006Q2,330.0,803.0,140889.0,1561.0,18801.0,3804.0,775.0,475.0,245.0,1133.0,754.0,7186.0,169240.0,2006.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 260000, 255810, 259840, 258500, 266530, 266750, 258360, 263080, 267210, 270480, 255100, 264467, 263895, 263000, 261980, 261150","200000, 193988, 195000, 188390, 197800, 191880, 198950, 201640, 196300, 198000, 197980, 202550, 199350, 197240, 195065, 192600, 194300","51.675046722, 51.673471481, 51.635677783, 51.615725848, 51.630784597, 51.697591711, 51.662701355, 51.65646327, 51.681549174, 51.703976263, 51.663782469, 51.637094205, 51.66401023, 51.607242109, 51.649767186, 51.576900306, 51.62833655","-4.095178152, -4.049285819, -4.038993732, -4.025293508, -4.083614271, -4.024062606, -4.047818312, -3.979919358, -3.874088997, -3.920770474, -3.95949754, -3.928426451, -3.967216539, -3.98080048, -3.93263556, -4.009777454, -3.996989025",408.0
Swansea,2006Q3,223.0,1070.0,180796.0,2032.0,27718.0,5267.0,1172.0,972.0,508.0,2145.0,1600.0,11664.0,223280.0,2006.0,4.0,Wales,W92000004,8.0,W06000011,"268770, 265415, 265000, 268970, 268140, 261680, 267030, 255192, 263100, 249725","200000, 196000, 187813, 191943, 202120, 194700, 190000, 192400, 193237, 199000, 199260","51.646644229, 51.674443416, 51.614194929, 51.675378776, 51.591822384, 51.683235237, 51.634862842, 51.606216057, 51.622199927, 51.702433711, 51.57054008","-4.090853182, -3.908733537, -3.951189479, -3.981299876, -3.998161613, -3.952076642, -3.922206158, -3.900424167, -3.946584211, -4.171446935, -3.896359256",264.0
Swansea,2006Q4,36.0,40.0,2572.0,114.0,333.0,62.0,13.0,1.0,0.0,14.0,4.0,94.0,3153.0,2006.0,4.0,Wales,W92000004,8.0,W06000011,259850,203880,51.716089802,-4.030128804,24.0
Swansea,2007Q1,52.0,30.0,5518.0,70.0,483.0,92.0,3.0,0.0,1.0,0.0,0.0,96.0,6197.0,2007.0,4.0,Wales,W92000004,8.0,W06000011,"257000, 261310","198000, 192370","51.662536399, 51.6130277","-4.004437284, -4.068943682",48.0
Swansea,2007Q2,642.0,1293.0,195441.0,2208.0,31890.0,5676.0,1104.0,1510.0,450.0,2436.0,1827.0,13003.0,243835.0,2007.0,4.0,Wales,W92000004,8.0,W06000011,"259840, 255810, 266530, 258500, 258360, 265000, 261800, 268970, 267210, 258060, 250000, 270480, 264467, 265300, 265750, 263895, 263000, 266750","191880, 192400, 198950, 197800, 201640, 198570, 199340, 199350, 199100, 193988, 198860, 193100, 196300, 199000, 188505, 192600, 197980, 188390, 194300","51.676629933, 51.575399386, 51.620485173, 51.674443416, 51.614194929, 51.66792701, 51.67362249, 51.66401023, 51.607242109, 51.649767186, 51.576900306, 51.62833655, 51.675046722, 51.673471481, 51.615725848, 51.630784597, 51.697591711, 51.662701355, 51.672424462","-3.951459373, -3.949533511, -4.024062606, -3.95949754, -3.967216539, -3.98080048, -3.874088997, -3.920770474, -4.053860165, -4.000025337, -4.083614271, -4.047818312, -4.166008431, -3.942844652, -3.951189479, -3.928426451, -3.896359256, -4.049285819, -3.93263556",456.0
Swansea,2007Q3,156.0,849.0,124070.0,1203.0,18215.0,2855.0,558.0,476.0,250.0,914.0,732.0,5785.0,150122.0,2007.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 265415, 266600, 261770, 267180, 260620, 267030, 264027, 249725","196000, 196867, 197700, 191943, 193000, 195090, 196660, 193237, 202550","51.662340719, 51.618518172, 51.703976263, 51.606216057, 51.638749444, 51.622199927, 51.654100844, 51.646644229, 51.651689926","-4.038993732, -4.014646797, -3.929120435, -3.922206158, -3.966969943, -3.946584211, -3.999493125, -4.171446935, -3.921736108",216.0
Swansea,2007Q4,94.0,593.0,74906.0,572.0,12138.0,1968.0,332.0,438.0,121.0,347.0,364.0,3570.0,91779.0,2007.0,4.0,Wales,W92000004,8.0,W06000011,"260000, 259850, 268140, 267590","200000, 203880, 198480, 197240, 199100","51.65646327, 51.683235237, 51.675018184, 51.716089802, 51.667605399","-4.025790574, -4.025293508, -3.916342842, -4.030128804, -3.908733537",120.0
Swansea,2008Q1,32.0,16.0,1650.0,20.0,259.0,48.0,6.0,15.0,1.0,0.0,1.0,71.0,2016.0,2008.0,4.0,Wales,W92000004,8.0,W06000011,257000,198000,51.662536399,-4.068943682,24.0
Swansea,2008Q2,1188.0,1822.0,215586.0,2261.0,37241.0,5355.0,1129.0,1104.0,392.0,1965.0,1848.0,11793.0,268703.0,2008.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 259840, 260879, 270480, 264467, 261150, 260000, 266530, 257060, 265000, 265258, 262961, 258360, 263100, 259516, 261310, 266559, 255810, 259138, 258500, 267210, 261194, 269770, 266446, 257870, 264146, 263895, 266200, 263000, 261091, 268140, 263291, 255100, 266750","193287, 191880, 194188, 192400, 196884, 198950, 197800, 201640, 196906, 196140, 202550, 199350, 200763, 200000, 194880, 193985, 197953, 193988, 189509, 193094, 201671, 196300, 201421, 192600, 189017, 199260, 197980, 195300, 188390, 192370, 197240, 195065, 194300","51.614194929, 51.675378776, 51.683235237, 51.681549174, 51.65646327, 51.640541441, 51.66401023, 51.607242109, 51.649767186, 51.628024875, 51.628299406, 51.62049313, 51.630784597, 51.662749126, 51.653994551, 51.576900306, 51.6130277, 51.62833655, 51.675046722, 51.673471481, 51.635677783, 51.63682578, 51.653758384, 51.687903678, 51.703976263, 51.586461523, 51.694303152, 51.697591711, 51.58279198, 51.662701355, 51.698632018, 51.647596861, 51.622537667, 51.615725848","-3.934977522, -3.982376386, -4.011196321, -4.025293508, -4.024062606, -4.066518154, -4.052925698, -4.009327202, -3.95949754, -3.931264285, -3.885793873, -3.964968194, -3.967216539, -3.98080048, -3.981299876, -3.874088997, -3.920770474, -3.929024873, -3.93263556, -4.049285819, -4.047818312, -4.007911347, -4.038993732, -4.083614271, -4.004437284, -3.928426451, -4.039168197, -4.009777454, -3.908733537, -3.976475678, -4.032572428, -3.947732599, -4.095178152, -3.951189479",804.0
Swansea,2008Q3,299.0,791.0,100449.0,1803.0,13290.0,1361.0,260.0,109.0,39.0,46.0,33.0,1848.0,118181.0,2008.0,4.0,Wales,W92000004,8.0,W06000011,"259850, 261770, 267030, 260128, 270381, 261680, 267586, 257350, 262470, 265415, 268117, 255192, 260825, 266330, 264027, 268770, 252899, 258806, 249725","192000, 196867, 202120, 196000, 187813, 195110, 190000, 193714, 196660, 191300, 202438, 191943, 194000, 193237, 197605, 203880, 206060, 199673, 195197","51.609987716, 51.716089802, 51.602423055, 51.628890404, 51.606216057, 51.622199927, 51.702433711, 51.57054008, 51.662235039, 51.635510458, 51.737560518, 51.678026082, 51.640069008, 51.70337556, 51.624811803, 51.654100844, 51.646644229, 51.651689926, 51.591822384","-3.900424167, -3.966969943, -3.998161613, -4.171446935, -4.043526566, -3.919046402, -3.946584211, -4.061154917, -4.090853182, -4.126977728, -4.015448502, -4.030128804, -3.932603211, -3.987549519, -3.922206158, -3.875447199, -3.907252241, -4.022033934, -3.999493125",456.0
Swansea,2008Q4,67.0,223.0,29541.0,397.0,4953.0,681.0,120.0,74.0,40.0,171.0,141.0,1227.0,36341.0,2008.0,4.0,Wales,W92000004,8.0,W06000011,"266972, 267848, 259100, 259003, 261980, 260446","198000, 193233, 203860, 195894, 198618, 195228","51.715722058, 51.644119364, 51.663782469, 51.622356811, 51.63849513, 51.670540747","-4.04096986, -4.039153706, -3.996989025, -3.925091359, -4.018046983, -3.910395379",132.0
Swansea,2009Q1,69.0,297.0,20781.0,185.0,2986.0,325.0,44.0,37.0,20.0,64.0,45.0,535.0,24784.0,2009.0,4.0,Wales,W92000004,8.0,W06000011,"261800, 257000, 261310","198000, 192370, 199100","51.6130277, 51.67362249, 51.662536399","-4.004437284, -4.000025337, -4.068943682",72.0
Swansea,2009Q2,298.0,1403.0,226045.0,1476.0,42999.0,6461.0,1322.0,1020.0,653.0,3024.0,2150.0,14630.0,286553.0,2009.0,4.0,Wales,W92000004,8.0,W06000011,"259840, 255810, 267875, 258500, 266530, 267590, 258360, 268970, 263100, 267210, 270480, 255100, 264467, 265300, 263895, 263000, 261980, 266750","193988, 194300, 188390, 198950, 197800, 191880, 201640, 199340, 196300, 198000, 199350, 197980, 199000, 195065, 199100, 192600, 199260, 199614","51.675046722, 51.673471481, 51.635677783, 51.67970424, 51.615725848, 51.630784597, 51.697591711, 51.662701355, 51.676629933, 51.663782469, 51.675378776, 51.674443416, 51.675018184, 51.66401023, 51.607242109, 51.649767186, 51.576900306, 51.62833655","-3.93263556, -4.024062606, -4.047818312, -4.095178152, -4.049285819, -3.949533511, -3.916342842, -3.996989025, -3.981299876, -3.874088997, -3.920770474, -3.95949754, -3.928426451, -3.91241822, -3.967216539, -3.98080048, -4.083614271, -3.896359256",432.0
Swansea,2009Q3,224.0,474.0,47010.0,782.0,7497.0,737.0,154.0,95.0,28.0,84.0,57.0,1155.0,56918.0,2009.0,4.0,Wales,W92000004,8.0,W06000011,"268000, 268770, 259846, 265415, 259850, 261770, 267030, 255192, 264027, 259100, 249725","196000, 196867, 187813, 197670, 191943, 203880, 202120, 203700, 193237, 196660, 193175","51.651689926, 51.606216057, 51.714284391, 51.662264489, 51.716089802, 51.622199927, 51.702433711, 51.57054008, 51.619898324, 51.654100844, 51.646644229","-4.171446935, -4.040905113, -4.090853182, -4.025889253, -3.909876165, -3.900424167, -3.966969943, -3.946584211, -3.999493125, -4.030128804, -3.922206158",252.0
Swansea,2009Q4,11.0,36.0,5116.0,85.0,747.0,68.0,13.0,5.0,14.0,4.0,1.0,105.0,6089.0,2009.0,4.0,Wales,W92000004,8.0,W06000011,"243114, 256954","188873, 191540","51.60079126, 51.58051481","-4.266654127, -4.065878876",48.0
Swansea,2010Q1,23.0,215.0,38058.0,358.0,6561.0,921.0,225.0,124.0,69.0,235.0,143.0,1717.0,46909.0,2010.0,4.0,Wales,W92000004,8.0,W06000011,"257060, 261800, 257870, 263291, 261980","193985, 189509, 194188, 198000, 199100","51.67362249, 51.663782469, 51.586461523, 51.628024875, 51.628299406","-4.000025337, -4.066518154, -3.996989025, -4.052925698, -3.976475678",120.0
Swansea,2010Q2,300.0,1846.0,243202.0,1610.0,44375.0,6285.0,1555.0,1179.0,614.0,2869.0,2446.0,14948.0,305981.0,2010.0,4.0,Wales,W92000004,8.0,W06000011,"259200, 260000, 267875, 261091, 263080, 268970, 261194, 268140, 267180, 266446, 260879, 266000, 265258, 264146, 265300, 266200, 266559","200000, 194880, 197700, 195300, 195000, 193287, 193094, 196906, 199340, 197240, 193550, 201421, 196140, 202550, 199000, 189017, 199614","51.653758384, 51.67970424, 51.694303152, 51.647596861, 51.622537667, 51.58279198, 51.62049313, 51.703976263, 51.676629933, 51.637094205, 51.683235237, 51.674443416, 51.662340719, 51.65646327, 51.640541441, 51.624768092, 51.63682578","-3.947732599, -4.025293508, -4.007911347, -4.011196321, -4.009327202, -3.908733537, -3.949533511, -3.979919358, -3.921736108, -3.934977522, -3.937195662, -3.931264285, -3.91241822, -3.964968194, -3.929024873, -4.038993732, -3.896359256",396.0
Swansea,2010Q3,144.0,879.0,120818.0,1287.0,21106.0,2685.0,589.0,367.0,221.0,1127.0,727.0,5716.0,149806.0,2010.0,4.0,Wales,W92000004,8.0,W06000011,"260000, 260128, 259138, 252899, 267590, 259846, 265000, 270381, 258806, 263100","197605, 195110, 194700, 198480, 193714, 193175, 199673, 200763, 199100, 199260","51.675018184, 51.675378776, 51.634862842, 51.667605399, 51.687903678, 51.662235039, 51.635510458, 51.678026082, 51.619898324, 51.624811803","-4.039168197, -4.126977728, -4.043526566, -4.025889253, -4.022033934, -3.916342842, -3.981299876, -3.875447199, -4.025790574, -3.952076642",240.0
Swansea,2010Q4,89.0,272.0,25219.0,388.0,3386.0,501.0,82.0,67.0,43.0,127.0,77.0,897.0,30162.0,2010.0,4.0,Wales,W92000004,8.0,W06000011,"267848, 243114, 262900, 256954, 259003, 266972, 260446","196000, 188873, 193233, 191540, 195894, 198618, 195228","51.58051481, 51.622356811, 51.646036183, 51.63849513, 51.60079126, 51.644119364, 51.670540747","-4.266654127, -4.065878876, -4.039153706, -3.98291082, -3.925091359, -4.018046983, -3.910395379",168.0
Swansea,2011Q1,47.0,124.0,17726.0,119.0,2316.0,201.0,93.0,10.0,2.0,21.0,19.0,346.0,20631.0,2011.0,4.0,Wales,W92000004,8.0,W06000011,"266600, 263291, 257870","193985, 195090, 189509","51.628024875, 51.638749444, 51.586461523","-3.976475678, -4.052925698, -3.929120435",72.0
